"user_id","num_clicks","num_sessions","avg_session_duration","age","married","has_children","nights","rooms","num_seats","checkedin_bags","trip_length_days","num_trips","num_flights2","flight_original_price","discounted_flight","hotel_original_price","discounted_hotel","days_until_departure","distance_km","trip_length_category","hotel_spend_category","trip_frequency_category","persona_type","user_id","perks"
"609262","123","8","113.75","38","false","false","21","6","4","4","26","4","8","2861","10872","5486","5486","21","10944.454052894971","Long Trip","High Spender","Frequent Traveler","Groups","609262","1 night free hotel with meals"
"574362","95","8","89.50","23","false","false","0","0","","0","0","","0","0","0","0","0","0","0","Long Trip","High Spender","Very Frequent Traveler","Normal Travelers","574362","10% discount at any hotel bookings"
"618230","129","8","120.38","28","true","false","0","0","","0","0","","0","0","0","0","0","0","0","Long Trip","High Spender","Very Frequent Traveler","Normal Travelers","618230","10% discount at any hotel bookings"
"548190","133","8","123.63","35","true","false","18","3","2","2","7","3","4","864","2593","3187","3180","16","4748.959365442436","Medium Trip","High Spender","Frequent Traveler","Couple","548190","couple massage"
"623417","85","8","78.75","55","true","true","0","0","","0","0","","0","0","0","0","0","0","0","Long Trip","High Spender","Very Frequent Traveler","Normal Travelers","623417","10% discount at any hotel bookings"
"646455","132","8","122.38","52","true","false","13","4","4","4","20","4","8","2112","8342","3609","3609","35","9358.181662144374","Long Trip","High Spender","Frequent Traveler","Groups","646455","1 night free hotel with meals"
"565487","60","8","56.50","18","false","false","0","0","","0","0","","0","0","0","0","0","0","0","Long Trip","High Spender","Very Frequent Traveler","Normal Travelers","565487","10% discount at any hotel bookings"
"598881","163","8","151.75","44","false","false","21","9","5","5","24","6","10","2212","13049","3465","3447","41","8262.695749486658","Long Trip","High Spender","Very Frequent Traveler","Groups","598881","1 night free hotel with meals"
"618759","94","8","86.63","24","false","true","16","1","1","1","2","2","2","118","236","2432","2310","5","718.9989768242176","Short Trip","High Spender","Frequent Traveler","Business","618759","free checked bag"
"545634","121","8","113.38","45","false","false","13","4","3","3","18","3","6","1123","3314","2106","2106","28","5712.469543676476","Long Trip","High Spender","Frequent Traveler","Groups","545634","1 night free hotel with meals"
"571525","116","8","107.13","32","false","false","10","5","3","3","7","4","5","864","3154","2053","2053","17","5635.227163762512","Medium Trip","High Spender","Frequent Traveler","Groups","571525","1 night free hotel with meals"
"635300","194","8","179.88","45","true","false","14","7","5","5","13","6","10","1261","7314","3842","3728","27","6941.731458197459","Long Trip","High Spender","Very Frequent Traveler","Groups","635300","1 night free hotel with meals"
"646127","63","8","59.75","23","false","true","0","0","","0","0","","0","0","0","0","0","0","0","Long Trip","High Spender","Very Frequent Traveler","Normal Travelers","646127","10% discount at any hotel bookings"
"730639","119","8","111.00","53","false","false","16","3","0","0","0","2","0","0","0","22340","19836","0","0","Long Trip","High Spender","Frequent Traveler","Normal Travelers","730639","10% discount at any hotel bookings"
"598306","218","8","202.38","48","true","false","8","3","2","2","7","2","3","1536","3073","2782","2782","13","5461.146713642631","Medium Trip","High Spender","Frequent Traveler","Couple","598306","couple massage"
"702877","70","8","65.00","30","false","true","4","3","2","2","10","2","4","2284","4569","2700","2430","8","6545.97465904084","Medium Trip","High Spender","Frequent Traveler","Normal Travelers","702877","10% discount at any hotel bookings"
"603160","147","8","136.25","37","false","false","11","5","6","6","19","6","12","2923","17536","2316","2304","37","16462.279229446554","Long Trip","High Spender","Very Frequent Traveler","Groups","603160","1 night free hotel with meals"
"586721","392","8","1121.25","17","false","false","0","0","","0","0","","0","0","0","0","0","0","0","Long Trip","High Spender","Very Frequent Traveler","Normal Travelers","586721","10% discount at any hotel bookings"
"588560","121","8","114.38","24","false","false","0","0","","0","0","","0","0","0","0","0","0","0","Long Trip","High Spender","Very Frequent Traveler","Normal Travelers","588560","10% discount at any hotel bookings"
"610530","81","8","75.50","25","false","false","0","0","","0","0","","0","0","0","0","0","0","0","Long Trip","High Spender","Very Frequent Traveler","Normal Travelers","610530","10% discount at any hotel bookings"
"544012","162","8","151.88","48","false","true","12","6","3","3","4","4","4","291","1135","3015","3015","28","2647.8632281959635","Short Trip","High Spender","Frequent Traveler","Family2","544012","exclusive discounts and family adventure tour"
"570837","119","8","110.38","38","false","false","11","5","5","5","18","5","10","1809","9047","2790","2790","25","9173.896133974124","Long Trip","High Spender","Frequent Traveler","Groups","570837","1 night free hotel with meals"
"583166","170","9","594.52","21","false","true","0","0","","0","0","","0","0","0","0","0","0","0","Long Trip","High Spender","Very Frequent Traveler","Normal Travelers","583166","10% discount at any hotel bookings"
"681581","105","8","97.13","57","false","true","10","3","3","3","13","3","6","1026","3077","4187","4187","19","5550.075826492896","Long Trip","High Spender","Frequent Traveler","Family2","681581","exclusive discounts and family adventure tour"
"616734","122","8","114.13","26","false","false","0","0","","0","0","","0","0","0","0","0","0","0","Long Trip","High Spender","Very Frequent Traveler","Normal Travelers","616734","10% discount at any hotel bookings"
"552904","126","8","117.75","48","false","true","13","5","4","4","17","4","8","966","3818","2076","2013","27","4752.095290962827","Long Trip","High Spender","Frequent Traveler","Family2","552904","exclusive discounts and family adventure tour"
"676373","89","8","82.88","34","true","true","14","2","1","1","4","2","2","509","1017","2424","2424","5","2289.204193662252","Short Trip","High Spender","Frequent Traveler","Business","676373","free checked bag"
"667981","123","8","114.13","48","true","false","19","3","3","3","22","3","6","951","2854","3540","3540","21","5238.675631014342","Long Trip","High Spender","Frequent Traveler","Groups","667981","1 night free hotel with meals"
"751545","137","8","128.13","48","true","true","16","5","1","1","3","3","2","500","1499","4338","4272","7","3061.212011642408","Short Trip","High Spender","Frequent Traveler","Business","751545","free checked bag"
"563315","131","8","122.50","48","true","false","13","3","2","2","6","3","4","687","2060","2625","2278","11","3633.330479039386","Medium Trip","High Spender","Frequent Traveler","Couple","563315","couple massage"
"557033","132","8","123.63","56","true","false","9","3","3","3","14","3","6","634","1903","2016","2016","23","3355.9450419844457","Long Trip","High Spender","Frequent Traveler","Groups","557033","1 night free hotel with meals"
"559782","135","8","126.13","39","false","false","13","5","4","4","17","4","8","1417","5526","2864","2734","25","6404.836116260809","Long Trip","High Spender","Frequent Traveler","Groups","559782","1 night free hotel with meals"
"564596","124","8","115.50","33","false","true","14","7","4","4","21","4","8","2612","10447","2863","2863","21","7448.139623045803","Long Trip","High Spender","Frequent Traveler","Family2","564596","exclusive discounts and family adventure tour"
"595026","140","8","130.13","46","false","false","13","4","1","1","3","3","2","428","1284","4778","4778","7","2563.972158244059","Short Trip","High Spender","Frequent Traveler","Solo","595026","no cancellation fees"
"574625","162","8","150.50","51","true","false","16","3","4","4","22","4","8","1401","5605","2876","2876","33","7913.625431676186","Long Trip","High Spender","Frequent Traveler","Groups","574625","1 night free hotel with meals"
"611031","112","8","104.00","22","false","true","0","0","","0","0","","0","0","0","0","0","0","0","Long Trip","High Spender","Very Frequent Traveler","Normal Travelers","611031","10% discount at any hotel bookings"
"572870","96","8","88.75","21","false","false","0","0","","0","0","","0","0","0","0","0","0","0","Long Trip","High Spender","Very Frequent Traveler","Normal Travelers","572870","10% discount at any hotel bookings"
"556621","78","8","73.00","57","false","false","4","3","0","0","0","1","0","0","0","2736","2736","0","0","Long Trip","High Spender","Rare Traveler","Normal Travelers","556621","10% discount at any hotel bookings"
"589489","208","8","193.25","42","false","false","20","6","6","6","24","7","12","3062","20513","3499","3337","38","16664.140449273375","Long Trip","High Spender","Very Frequent Traveler","Groups","589489","1 night free hotel with meals"
"563375","120","9","99.11","65","true","true","14","3","2","2","8","3","4","1823","5014","2553","2394","15","6218.938193670316","Medium Trip","High Spender","Frequent Traveler","Normal Travelers","563375","10% discount at any hotel bookings"
"760793","110","8","103.00","41","true","false","14","3","2","2","13","3","4","825","2228","2664","2664","11","4817.250951570302","Long Trip","High Spender","Frequent Traveler","Couple","760793","couple massage"
"655022","80","8","74.63","79","false","false","0","0","","0","0","","0","0","0","0","0","0","0","Long Trip","High Spender","Very Frequent Traveler","Normal Travelers","655022","10% discount at any hotel bookings"
"672468","109","8","102.38","38","true","true","13","6","4","4","14","5","8","3307","16205","3454","3365","34","14393.094291962818","Long Trip","High Spender","Frequent Traveler","Family","672468","no cancellation fees"
"568713","108","8","100.00","49","false","false","9","4","3","3","8","4","6","1162","4646","2232","2204","17","6808.586059165853","Medium Trip","High Spender","Frequent Traveler","Groups","568713","1 night free hotel with meals"
"565348","104","8","96.75","56","true","false","15","1","0","0","0","1","0","0","0","2670","2670","0","0","Long Trip","High Spender","Rare Traveler","Normal Travelers","565348","10% discount at any hotel bookings"
"577381","93","8","86.38","48","true","true","0","0","","0","0","","0","0","0","0","0","0","0","Long Trip","High Spender","Very Frequent Traveler","Normal Travelers","577381","10% discount at any hotel bookings"
"581666","131","8","122.75","52","true","false","25","3","3","3","29","3","6","1901","5704","4937","4937","24","10612.464209728805","Long Trip","High Spender","Frequent Traveler","Groups","581666","1 night free hotel with meals"
"605439","134","8","126.13","40","false","false","9","2","2","2","5","2","3","1000","1999","2106","2106","25","7925.384706676092","Short Trip","High Spender","Frequent Traveler","Normal Travelers","605439","10% discount at any hotel bookings"
"572992","153","9","125.00","48","false","false","10","7","4","4","14","4","8","2815","10977","3799","3799","28","7959.72710471479","Long Trip","High Spender","Frequent Traveler","Groups","572992","1 night free hotel with meals"
"561386","115","8","107.38","48","false","true","12","3","4","4","22","4","7","1035","4139","2102","2085","31","6344.438731195248","Long Trip","High Spender","Frequent Traveler","Family2","561386","exclusive discounts and family adventure tour"
"575971","169","8","156.75","52","false","false","20","5","5","5","26","5","10","1634","8171","3887","3600","38","9678.21779335752","Long Trip","High Spender","Frequent Traveler","Groups","575971","1 night free hotel with meals"
"564620","278","8","707.55","42","false","false","12","3","3","3","17","3","6","1267","3547","2748","2748","27","5594.108778924201","Long Trip","High Spender","Frequent Traveler","Groups","564620","1 night free hotel with meals"
"650901","92","8","84.75","38","false","false","17","4","2","2","14","4","4","657","2464","3079","3079","13","3531.211878867646","Long Trip","High Spender","Frequent Traveler","Normal Travelers","650901","10% discount at any hotel bookings"
"553645","220","8","204.38","53","true","false","5","5","3","3","11","4","6","803","3211","3025","3020","22","4376.2397668652675","Long Trip","High Spender","Frequent Traveler","Groups","553645","1 night free hotel with meals"
"551804","121","8","112.63","45","true","false","16","6","4","4","15","5","8","1224","5753","9720","9486","29","6607.985237433011","Long Trip","High Spender","Frequent Traveler","Groups","551804","1 night free hotel with meals"
"571757","67","8","63.13","29","false","false","0","0","","0","0","","0","0","0","0","0","0","0","Long Trip","High Spender","Very Frequent Traveler","Normal Travelers","571757","10% discount at any hotel bookings"
"550506","160","8","148.13","40","true","true","10","5","1","1","5","2","2","848","1696","9216","8595","6","1835.4666483587728","Short Trip","High Spender","Frequent Traveler","Business","550506","free checked bag"
"580211","201","8","188.00","39","false","false","23","6","6","6","31","6","12","1742","10280","4169","4160","42","9359.30365997709","Long Trip","High Spender","Very Frequent Traveler","Groups","580211","1 night free hotel with meals"
"542850","113","8","105.75","34","false","false","17","3","4","4","11","4","7","639","2557","3296","3296","31","4735.688603551479","Long Trip","High Spender","Frequent Traveler","Groups","542850","1 night free hotel with meals"
"587373","166","8","153.50","52","true","false","33","7","4","4","17","5","8","950","4609","5373","5373","18","4021.86153024182","Long Trip","High Spender","Frequent Traveler","Groups","587373","1 night free hotel with meals"
"683014","95","8","87.75","65","false","false","15","4","2","2","9","3","4","1038","3114","3686","3686","12","3714.6607754647916","Medium Trip","High Spender","Frequent Traveler","Normal Travelers","683014","10% discount at any hotel bookings"
"570346","104","8","96.25","37","false","false","17","8","4","4","20","5","8","2690","13180","10614","10614","25","8578.510192496153","Long Trip","High Spender","Frequent Traveler","Groups","570346","1 night free hotel with meals"
"564517","201","8","185.13","57","true","false","16","4","4","4","22","4","8","1354","5010","2109","2109","36","7604.107178539093","Long Trip","High Spender","Frequent Traveler","Groups","564517","1 night free hotel with meals"
"599335","120","8","111.38","53","false","false","12","2","3","3","18","3","6","676","1894","3300","3300","25","3853.698963729967","Long Trip","High Spender","Frequent Traveler","Groups","599335","1 night free hotel with meals"
"653197","90","8","83.88","18","false","true","0","0","","0","0","","0","0","0","0","0","0","0","Long Trip","High Spender","Very Frequent Traveler","Normal Travelers","653197","10% discount at any hotel bookings"
"576922","139","8","130.25","17","false","false","0","0","","0","0","","0","0","0","0","0","0","0","Long Trip","High Spender","Very Frequent Traveler","Normal Travelers","576922","10% discount at any hotel bookings"
"638237","72","9","59.44","23","false","true","0","0","","0","0","","0","0","0","0","0","0","0","Long Trip","High Spender","Very Frequent Traveler","Normal Travelers","638237","10% discount at any hotel bookings"
"545063","76","8","70.25","82","true","false","0","0","","0","0","","0","0","0","0","0","0","0","Long Trip","High Spender","Very Frequent Traveler","Normal Travelers","545063","10% discount at any hotel bookings"
"596361","113","8","105.75","32","false","false","23","3","1","1","13","2","2","413","806","3889","3889","5","2328.432369830576","Long Trip","High Spender","Frequent Traveler","Solo","596361","no cancellation fees"
"552414","128","8","121.13","32","false","false","13","4","4","4","17","4","8","1409","5638","2378","2292","30","8037.0617819263225","Long Trip","High Spender","Frequent Traveler","Groups","552414","1 night free hotel with meals"
"571580","102","8","95.63","29","false","false","6","3","2","2","20","2","4","1080","2160","2574","2574","262","2589.4853146376713","Long Trip","High Spender","Frequent Traveler","Normal Travelers","571580","10% discount at any hotel bookings"
"617990","69","8","64.88","60","true","false","0","0","","0","0","","0","0","0","0","0","0","0","Long Trip","High Spender","Very Frequent Traveler","Normal Travelers","617990","10% discount at any hotel bookings"
"558394","132","9","109.78","56","true","false","12","2","2","2","10","2","3","627","1254","2178","2178","12","3828.4790198728215","Medium Trip","High Spender","Frequent Traveler","Couple","558394","couple massage"
"571015","196","8","182.75","30","true","false","20","5","5","5","20","5","9","1051","5200","4328","4146","34","5954.222626380446","Long Trip","High Spender","Frequent Traveler","Groups","571015","1 night free hotel with meals"
"553901","100","8","93.38","55","true","true","21","5","2","2","17","3","4","892","2453","5699","5676","371","2411.6487373394757","Long Trip","High Spender","Frequent Traveler","Normal Travelers","553901","10% discount at any hotel bookings"
"603715","114","8","105.75","45","true","false","10","3","2","2","4","3","4","1148","3445","2482","2472","14","7079.167677562849","Short Trip","High Spender","Frequent Traveler","Couple","603715","couple massage"
"757930","183","8","170.50","46","false","false","12","3","3","3","11","4","6","944","3539","2180","2180","24","5446.6939887734425","Long Trip","High Spender","Frequent Traveler","Groups","757930","1 night free hotel with meals"
"582227","148","8","138.25","31","false","true","17","3","3","3","13","4","6","1651","6192","2688","2688","16","9552.647954841721","Long Trip","High Spender","Frequent Traveler","Family2","582227","exclusive discounts and family adventure tour"
"557887","82","8","76.38","24","false","false","23","4","1","1","5","3","2","545","1635","5744","5744","6","2793.6836294448267","Short Trip","High Spender","Frequent Traveler","Solo","557887","no cancellation fees"
"626114","85","8","79.13","17","false","false","0","0","","0","0","","0","0","0","0","0","0","0","Long Trip","High Spender","Very Frequent Traveler","Normal Travelers","626114","10% discount at any hotel bookings"
"553220","392","9","959.00","58","false","true","10","4","2","2","6","3","4","391","1135","2602","2602","5","2235.365925277283","Medium Trip","High Spender","Frequent Traveler","Normal Travelers","553220","10% discount at any hotel bookings"
"560245","174","9","144.44","43","false","true","8","7","3","3","11","3","6","4601","13803","2268","2268","25","8712.163126843398","Long Trip","High Spender","Frequent Traveler","Family2","560245","exclusive discounts and family adventure tour"
"590400","112","8","104.00","44","true","false","14","5","3","3","16","4","6","323","1261","3448","3339","19","1790.4118937082571","Long Trip","High Spender","Frequent Traveler","Groups","590400","1 night free hotel with meals"
"559324","131","9","108.33","51","false","false","16","3","2","2","4","3","4","776","2329","4640","4637","12","4369.22066799841","Short Trip","High Spender","Frequent Traveler","Normal Travelers","559324","10% discount at any hotel bookings"
"556744","128","8","120.38","46","false","false","6","5","3","3","9","3","6","1279","3261","3910","3910","17","4347.704972464105","Medium Trip","High Spender","Frequent Traveler","Groups","556744","1 night free hotel with meals"
"580212","154","8","144.13","45","false","false","11","4","3","3","12","4","6","903","3566","2625","2541","21","5128.349424304669","Long Trip","High Spender","Frequent Traveler","Groups","580212","1 night free hotel with meals"
"558294","161","8","150.13","32","true","false","15","3","3","3","18","3","6","1127","3270","2345","2141","17","6266.139783501013","Long Trip","High Spender","Frequent Traveler","Groups","558294","1 night free hotel with meals"
"570829","110","8","102.38","46","true","false","10","5","3","3","9","3","5","1362","3883","7291","7291","24","4410.58141433549","Medium Trip","High Spender","Frequent Traveler","Groups","570829","1 night free hotel with meals"
"570782","139","8","130.13","43","true","false","22","7","4","4","13","5","8","2299","11380","19061","19061","39","10299.126513979947","Long Trip","High Spender","Frequent Traveler","Groups","570782","1 night free hotel with meals"
"571553","172","8","157.63","50","true","true","27","7","4","4","22","5","8","2348","11506","7420","7420","27","10616.547848908074","Long Trip","High Spender","Frequent Traveler","Family","571553","no cancellation fees"
"564204","105","8","96.88","54","true","false","9","6","5","5","16","5","10","1961","9805","2210","2210","36","10013.57950838438","Long Trip","High Spender","Frequent Traveler","Groups","564204","1 night free hotel with meals"
"543339","142","8","132.88","28","false","false","19","3","3","3","26","3","6","2073","6219","2774","2774","21","11552.711673879923","Long Trip","High Spender","Frequent Traveler","Groups","543339","1 night free hotel with meals"
"572214","73","8","68.63","69","true","false","0","0","","0","0","","0","0","0","0","0","0","0","Long Trip","High Spender","Very Frequent Traveler","Normal Travelers","572214","10% discount at any hotel bookings"
"632965","215","8","198.50","45","false","false","37","7","5","5","37","6","10","1298","7791","7710","7697","36","7072.09897607116","Long Trip","High Spender","Very Frequent Traveler","Groups","632965","1 night free hotel with meals"
"652359","108","9","90.56","39","false","false","12","3","3","3","16","3","6","329","988","4732","4732","34","1746.4232858338828","Long Trip","High Spender","Frequent Traveler","Groups","652359","1 night free hotel with meals"
"566275","78","8","73.38","33","false","false","13","2","1","1","3","2","2","340","646","3572","3572","10","2496.5573038245607","Short Trip","High Spender","Frequent Traveler","Solo","566275","no cancellation fees"
"609683","296","8","989.63","17","false","false","0","0","","0","0","","0","0","0","0","0","0","0","Long Trip","High Spender","Very Frequent Traveler","Normal Travelers","609683","10% discount at any hotel bookings"
"551890","103","8","95.13","32","false","false","8","3","3","3","16","4","6","1536","5991","3194","3194","32","6752.8635053257385","Long Trip","High Spender","Frequent Traveler","Groups","551890","1 night free hotel with meals"
"597955","98","8","91.50","64","true","true","0","0","","0","0","","0","0","0","0","0","0","0","Long Trip","High Spender","Very Frequent Traveler","Normal Travelers","597955","10% discount at any hotel bookings"
"554949","80","8","75.25","26","false","true","0","0","","0","0","","0","0","0","0","0","0","0","Long Trip","High Spender","Very Frequent Traveler","Normal Travelers","554949","10% discount at any hotel bookings"
"562417","102","8","96.75","56","true","false","13","3","3","3","16","3","6","852","2557","2570","2552","23","4846.088718798574","Long Trip","High Spender","Frequent Traveler","Groups","562417","1 night free hotel with meals"
"548504","167","8","156.13","37","false","false","11","6","7","7","32","7","14","2479","17354","2572","2572","261","13515.834617430075","Long Trip","High Spender","Very Frequent Traveler","Groups","548504","1 night free hotel with meals"
"613941","219","8","306.85","44","true","false","17","5","1","1","1","3","2","759","2276","3595","3090","4","2219.0954871229574","Short Trip","High Spender","Frequent Traveler","Business","613941","free checked bag"
"583486","163","9","134.00","45","true","false","9","6","4","4","17","4","8","2411","9644","2360","2360","28","8714.780215577539","Long Trip","High Spender","Frequent Traveler","Groups","583486","1 night free hotel with meals"
"584530","164","8","152.63","43","true","true","22","6","4","4","27","4","8","3196","11987","6169","5847","23","10819.849567078838","Long Trip","High Spender","Frequent Traveler","Family","584530","no cancellation fees"
"559537","92","8","84.88","54","true","true","6","5","2","2","8","2","4","3247","6170","2270","2270","12","5857.5604465476035","Medium Trip","High Spender","Frequent Traveler","Normal Travelers","559537","10% discount at any hotel bookings"
"562888","120","8","113.00","28","true","false","0","0","","0","0","","0","0","0","0","0","0","0","Long Trip","High Spender","Very Frequent Traveler","Normal Travelers","562888","10% discount at any hotel bookings"
"623077","124","8","115.88","35","false","false","22","4","2","2","7","4","4","697","2685","3290","3290","16","3958.3287683880594","Medium Trip","High Spender","Frequent Traveler","Normal Travelers","623077","10% discount at any hotel bookings"
"558114","350","9","923.00","48","true","false","14","3","2","2","12","3","4","574","1723","3096","3096","16","3159.3791051008884","Long Trip","High Spender","Frequent Traveler","Couple","558114","couple massage"
"592491","97","8","90.25","38","true","false","15","7","3","3","13","4","6","1347","5387","6246","6064","23","7373.180454902915","Long Trip","High Spender","Frequent Traveler","Groups","592491","1 night free hotel with meals"
"594042","184","9","152.44","36","true","false","13","6","6","6","22","6","12","1529","9176","3468","3462","38","8113.164663365964","Long Trip","High Spender","Very Frequent Traveler","Groups","594042","1 night free hotel with meals"
"574840","97","8","90.38","39","false","true","7","2","3","3","10","3","6","1182","3251","3142","3142","20","6834.092237541571","Medium Trip","High Spender","Frequent Traveler","Family2","574840","exclusive discounts and family adventure tour"
"548474","127","8","118.63","33","true","true","14","2","1","1","3","3","2","689","2068","3529","3529","7","3770.830873738331","Short Trip","High Spender","Frequent Traveler","Business","548474","free checked bag"
"675201","164","8","152.00","45","false","true","20","6","5","5","17","6","10","2657","15542","3412","3223","37","15016.037243772593","Long Trip","High Spender","Very Frequent Traveler","Family2","675201","exclusive discounts and family adventure tour"
"546161","150","8","139.88","56","false","false","19","3","3","3","25","3","6","1235","3582","3514","3514","26","7036.2466488255795","Long Trip","High Spender","Frequent Traveler","Groups","546161","1 night free hotel with meals"
"566702","134","8","124.88","47","false","true","8","4","2","2","3","3","4","595","1786","3182","2944","8","3339.299276303552","Short Trip","High Spender","Frequent Traveler","Normal Travelers","566702","10% discount at any hotel bookings"
"596505","206","8","191.50","42","false","false","35","6","5","5","29","6","10","2499","14117","6618","6324","37","10568.896321171816","Long Trip","High Spender","Very Frequent Traveler","Groups","596505","1 night free hotel with meals"
"552558","150","8","139.75","52","true","true","17","4","2","2","4","4","4","888","3553","2149","2132","16","4766.206654780413","Short Trip","High Spender","Frequent Traveler","Normal Travelers","552558","10% discount at any hotel bookings"
"593385","114","8","106.50","45","true","true","19","6","4","4","25","4","8","3485","13590","3588","3535","34","14287.736075878163","Long Trip","High Spender","Frequent Traveler","Family","593385","no cancellation fees"
"548189","232","8","545.79","30","false","false","14","7","1","1","4","3","2","275","783","4708","4467","5","536.8579653726331","Short Trip","High Spender","Frequent Traveler","Solo","548189","no cancellation fees"
"557476","106","8","100.50","48","false","false","15","3","3","3","18","3","6","1579","4736","2834","2834","34","8862.487277578763","Long Trip","High Spender","Frequent Traveler","Groups","557476","1 night free hotel with meals"
"571876","99","8","92.63","57","true","false","10","5","2","2","7","3","4","1150","3336","2599","2548","13","3179.4059888554184","Medium Trip","High Spender","Frequent Traveler","Couple","571876","couple massage"
"550482","61","8","56.75","22","false","true","0","0","","0","0","","0","0","0","0","0","0","0","Long Trip","High Spender","Very Frequent Traveler","Normal Travelers","550482","10% discount at any hotel bookings"
"569817","129","8","118.75","36","true","false","20","4","2","2","3","3","4","139","418","2262","2250","13","739.0200912320191","Short Trip","High Spender","Frequent Traveler","Couple","569817","couple massage"
"739518","108","8","101.25","40","false","false","9","2","3","3","8","3","5","1468","4404","2547","2459","17","10574.013416819544","Medium Trip","High Spender","Frequent Traveler","Groups","739518","1 night free hotel with meals"
"542843","113","8","103.63","55","true","true","10","4","2","2","13","2","4","1194","2388","5118","5118","15","3520.060848402629","Long Trip","High Spender","Frequent Traveler","Normal Travelers","542843","10% discount at any hotel bookings"
"721496","104","8","98.38","50","true","true","16","2","1","1","6","2","2","64","125","2368","2276","6","397.27869793922343","Medium Trip","High Spender","Frequent Traveler","Normal Travelers","721496","10% discount at any hotel bookings"
"590843","69","8","64.38","35","true","true","24","3","0","0","0","2","0","0","0","4387","4387","0","0","Long Trip","High Spender","Frequent Traveler","Normal Travelers","590843","10% discount at any hotel bookings"
"626067","67","8","62.25","19","false","false","0","0","","0","0","","0","0","0","0","0","0","0","Long Trip","High Spender","Very Frequent Traveler","Normal Travelers","626067","10% discount at any hotel bookings"
"559918","120","8","111.50","42","false","false","20","4","1","1","3","3","2","418","1253","6459","6459","6","2485.889870503966","Short Trip","High Spender","Frequent Traveler","Solo","559918","no cancellation fees"
"603341","144","9","118.89","67","true","false","0","0","","0","0","","0","0","0","0","0","0","0","Long Trip","High Spender","Very Frequent Traveler","Normal Travelers","603341","10% discount at any hotel bookings"
"597954","146","8","135.38","41","true","false","10","5","4","4","16","4","8","991","3717","2325","2277","28","4952.8175148793325","Long Trip","High Spender","Frequent Traveler","Groups","597954","1 night free hotel with meals"
"546774","134","8","125.50","57","true","true","35","2","2","2","8","3","4","688","1994","3666","3666","14","3362.3667426175703","Medium Trip","High Spender","Frequent Traveler","Normal Travelers","546774","10% discount at any hotel bookings"
"584666","197","9","160.11","50","true","false","10","6","3","3","12","4","6","521","2084","2737","2737","19","2202.8880938583243","Long Trip","High Spender","Frequent Traveler","Groups","584666","1 night free hotel with meals"
"557692","153","9","126.22","42","false","true","20","5","2","2","11","3","4","1305","3654","5642","5642","15","5266.166897319868","Long Trip","High Spender","Frequent Traveler","Normal Travelers","557692","10% discount at any hotel bookings"
"548967","156","9","129.11","39","false","false","28","7","6","6","21","6","10","1602","9612","6223","6223","56","9078.150728701603","Long Trip","High Spender","Very Frequent Traveler","Groups","548967","1 night free hotel with meals"
"577638","182","9","149.67","38","false","false","15","5","5","5","21","5","10","1645","7815","3381","3373","39","9304.252869090433","Long Trip","High Spender","Frequent Traveler","Groups","577638","1 night free hotel with meals"
"550754","146","10","109.20","52","true","true","14","3","3","3","13","3","5","560","1651","3476","3476","18","4295.997668545976","Long Trip","High Spender","Frequent Traveler","Family","550754","no cancellation fees"
"585585","163","8","150.38","47","false","false","30","10","7","7","33","7","13","3820","26742","14559","13083","45","18427.455928820258","Long Trip","High Spender","Very Frequent Traveler","Groups","585585","1 night free hotel with meals"
"543660","125","8","116.50","20","false","false","13","1","1","1","12","2","2","744","1414","3757","3757","309","2097.1757077620823","Long Trip","High Spender","Frequent Traveler","Solo","543660","no cancellation fees"
"588013","92","8","85.63","28","false","false","6","1","1","1","7","1","2","681","681","2526","2526","8","3465.1486074497693","Medium Trip","High Spender","Rare Traveler","Solo","588013","no cancellation fees"
"582333","164","8","153.00","43","true","false","12","4","3","3","11","4","6","980","3823","2732","2491","17","4841.616963381419","Long Trip","High Spender","Frequent Traveler","Groups","582333","1 night free hotel with meals"
"618535","115","8","106.25","29","false","true","26","5","3","3","29","3","6","1723","5170","12313","12313","15","5336.294949022263","Long Trip","High Spender","Frequent Traveler","Family2","618535","exclusive discounts and family adventure tour"
"565294","181","8","166.75","46","false","false","23","5","4","4","22","5","8","1081","5298","3830","3830","24","6293.246421395836","Long Trip","High Spender","Frequent Traveler","Groups","565294","1 night free hotel with meals"
"572290","247","8","230.88","42","false","false","17","7","6","6","25","6","12","2045","12269","2520","2495","41","10253.936733826928","Long Trip","High Spender","Very Frequent Traveler","Groups","572290","1 night free hotel with meals"
"579503","82","8","77.38","73","true","false","0","0","","0","0","","0","0","0","0","0","0","0","Long Trip","High Spender","Very Frequent Traveler","Normal Travelers","579503","10% discount at any hotel bookings"
"559407","142","8","131.75","53","true","false","18","5","4","4","21","4","8","995","3482","2643","2640","26","4478.491577140743","Long Trip","High Spender","Frequent Traveler","Groups","559407","1 night free hotel with meals"
"606635","154","8","141.63","46","false","false","9","2","2","2","2","2","3","866","1689","2816","2816","13","6675.079395500631","Short Trip","High Spender","Frequent Traveler","Normal Travelers","606635","10% discount at any hotel bookings"
"561950","346","9","922.06","42","false","false","26","7","6","6","22","6","11","1545","9271","4058","4058","49","8692.025503410187","Long Trip","High Spender","Very Frequent Traveler","Groups","561950","1 night free hotel with meals"
"665980","68","8","63.25","70","true","false","0","0","","0","0","","0","0","0","0","0","0","0","Long Trip","High Spender","Very Frequent Traveler","Normal Travelers","665980","10% discount at any hotel bookings"
